,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,exists
460,PG22566,Dorothy and the Wizard in Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],1373,"{'Ranches -- Juvenile fiction', 'Nephews -- Juvenile fiction', 'Earthquakes -- Juvenile fiction', 'Dragons -- Juvenile fiction', 'Cousins -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Piglets -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Kittens -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Mountains -- Juvenile fiction', 'Trials -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Fantasy literature'}",,False
461,PG113,The Secret Garden,"Burnett, Frances Hodgson",1849.0,1924.0,['en'],1373,"{'Yorkshire (England) -- Juvenile fiction', 'People with disabilities -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Gardens -- Juvenile fiction'}",,False
462,PG1240,The Playboy of the Western World: A Comedy in Three Acts,"Synge, J. M. (John Millington)",1871.0,1909.0,['en'],1371,{'Ireland -- Drama'},,False
463,PG71815,Outside Saturn,"Gilbert, Robert E.",1924.0,1993.0,['en'],1369,"{'Gangsters -- Fiction', 'Space stations -- Fiction', 'Saturn (Planet) -- Fiction', 'Short stories', 'Science fiction'}",,False
464,PG1642,Euthyphro,Plato,-428.0,-348.0,['en'],1369,"{'Philosophy, Ancient', 'Classical literature', 'Piety -- Early works to 1800', 'Socrates, 470 BC-399 BC'}",,False
465,PG1450,Pollyanna,"Porter, Eleanor H. (Eleanor Hodgman)",1868.0,1920.0,['en'],1368,"{'Orphans -- Juvenile fiction', 'Interpersonal relations -- Juvenile fiction', 'Cheerfulness -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Vermont -- History -- 20th century -- Juvenile fiction'}",,False
466,PG38145,"Human, All Too Human: A Book for Free Spirits","Nietzsche, Friedrich Wilhelm",1844.0,1900.0,['en'],1367,{'Human beings'},,False
467,PG28522,Laura Middleton; Her Brother and her Lover,Anonymous,,,['en'],1355,{'Erotic stories'},,False
468,PG416,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life","Anderson, Sherwood",1876.0,1941.0,['en'],1352,"{'Ohio -- Social life and customs -- Fiction', 'Pastoral fiction', 'City and town life -- Fiction'}",,False
469,PG29765,Webster's Unabridged Dictionary,Various,,,['en'],1352,{'English language -- Dictionaries'},,False
470,PG1717,What's Wrong with the World,"Chesterton, G. K. (Gilbert Keith)",1874.0,1936.0,['en'],1349,{'Social problems'},,False
471,PG10148,The Merry Adventures of Robin Hood,"Pyle, Howard",1853.0,1911.0,['en'],1346,"{'Folklore -- England', 'Robin Hood (Legendary character) -- Legends'}",,False
472,PG71768,Old English colour prints,"Salaman, Malcolm C. (Malcolm Charles)",1855.0,1940.0,['en'],1342,"{'Color prints, English'}",,False
473,PG2149,The Works of Edgar Allan Poe — Volume 3,"Poe, Edgar Allan",1809.0,1849.0,['en'],1342,"{'American fiction -- 19th century', 'Horror tales, American', 'Fantasy fiction'}",,False
474,PG201,Flatland: A Romance of Many Dimensions,"Abbott, Edwin Abbott",1838.0,1926.0,['en'],1341,{'Fourth dimension'},,False
475,PG3268,The Mysteries of Udolpho,"Radcliffe, Ann Ward",1764.0,1823.0,['en'],1334,"{'Horror tales', 'Italy -- Fiction', 'Castles -- Fiction', 'Gothic fiction', 'Young women -- Fiction', 'Guardian and ward -- Fiction', 'Orphans -- Fiction', 'Inheritance and succession -- Fiction'}",,False
476,PG70114,The Big Four,"Christie, Agatha",1890.0,1976.0,['en'],1331,"{'Mystery fiction', 'Private investigators -- England -- Fiction', 'Secret societies -- Fiction', 'Detective and mystery stories, English', 'Murder -- Investigation -- Fiction', 'Poirot, Hercule (Fictitious character) -- Fiction'}",,False
477,PG1430,Beautiful Stories from Shakespeare,"Nesbit, E. (Edith)",1858.0,1924.0,['en'],1329,"{""Children's literature"", 'Shakespeare, William, 1564-1616 -- Stories, plots, etc. -- Juvenile literature'}",,False
478,PG15043,"The Works of the Right Honourable Edmund Burke, Vol. 01 (of 12)","Burke, Edmund",1729.0,1797.0,['en'],1328,"{'Great Britain -- Politics and government -- 1760-1820', 'Political science -- Early works to 1800'}",,False
479,PG15250,Myths and Legends of China,"Werner, E. T. C. (Edward Theodore Chalmers)",1864.0,1954.0,['en'],1322,"{'Mythology, Chinese', 'Legends -- China', 'Tales -- China'}",,False
480,PG148,The Autobiography of Benjamin Franklin,"Franklin, Benjamin",1706.0,1790.0,['en'],1319,"{'Statesmen -- United States -- Biography', 'Franklin, Benjamin, 1706-1790'}",,False
481,PG14833,"Varney the Vampire; Or, the Feast of Blood","Prest, Thomas Peckett",1810.0,1859.0,['en'],1315,"{'Vampires -- Fiction', 'Horror tales', 'Gothic fiction'}",,False
482,PG7439,English Fairy Tales,,,,['en'],1312,"{'Folklore -- England', 'Fairy tales -- England'}",,False
483,PG71910,The way out,"Smith, Richard Rein",1930.0,,['en'],1312,"{'Psychological fiction', 'Short stories', 'Science fiction', 'War stories', 'Human-alien encounters -- Fiction'}",,False
484,PG5658,Lord Jim,"Conrad, Joseph",1857.0,1924.0,['en'],1312,"{'Psychological fiction', 'Atonement -- Fiction', 'Merchant marine -- Officers -- Fiction', 'Indonesia -- Fiction', 'Cowardice -- Fiction', 'British -- Indonesia -- Fiction'}",,False
485,PG71800,Formula for murder,"Rothman, Milton A.",1919.0,2001.0,['en'],1311,"{'Psychological fiction', 'Space stations -- Fiction', 'Psychiatrists -- Fiction', 'Murder -- Fiction', 'Short stories', 'Science fiction'}",,False
486,PG11945,Essays of Schopenhauer,"Schopenhauer, Arthur",1788.0,1860.0,['en'],1303,"{'Philosophy, German'}",,False
487,PG71870,A pound of prevention,"Edmondson, G. C.",1922.0,1995.0,['en'],1303,"{'Space flight to Mars -- Fiction', 'Sick -- Fiction', 'Short stories', 'Science fiction', 'Space ships -- Fiction'}",,False
488,PG1289,Three Ghost Stories,"Dickens, Charles",1812.0,1870.0,['en'],1302,"{'Ghost stories', 'English fiction'}",,False
489,PG17157,Gulliver's Travels into Several Remote Regions of the World,"Swift, Jonathan",1667.0,1745.0,['en'],1299,"{'Satire', 'Gulliver, Lemuel (Fictitious character) -- Fiction', 'Travelers -- Fiction', 'Fantasy fiction', 'Voyages, Imaginary -- Early works to 1800'}",,False
490,PG2489,"Moby Dick; Or, The Whale","Melville, Herman",1819.0,1891.0,['en'],1298,"{'Psychological fiction', 'Whales -- Fiction', 'Adventure stories', 'Mentally ill -- Fiction', 'Ahab, Captain (Fictitious character) -- Fiction', 'Whaling ships -- Fiction', 'Sea stories', 'Ship captains -- Fiction', 'Whaling -- Fiction'}",,False
491,PG61168,The Man in the Brown Suit,"Christie, Agatha",1890.0,1976.0,['en'],1294,"{'South Africa -- Fiction', 'Women adventurers -- Fiction', 'Detective and mystery stories', 'London (England) -- Fiction', 'Murder -- Investigation -- Fiction'}",,False
492,PG10376,American Indian Stories,Zitkala-Sa,1876.0,1938.0,['en'],1289,"{'Yankton women -- Biography', 'Yankton Indians -- Government relations', 'Yankton Indians -- Social conditions', 'Zitkala-Sa, 1876-1938'}",,False
493,PG3177,Roughing It,"Twain, Mark",1835.0,1910.0,['en'],1287,"{'West (U.S.) -- Intellectual life -- 19th century', 'Twain, Mark, 1835-1910 -- Travel -- West (U.S.)', 'West (U.S.) -- Description and travel', 'Authors, American -- Homes and haunts -- West (U.S.)', 'Hawaii -- Description and travel'}",,False
494,PG71855,Essentials of woodworking : $b A textbook for schools,"Griffith, Ira Samuel",1874.0,1924.0,['en'],1287,{'Woodwork (Manual training)'},,False
495,PG10031,The Complete Poetical Works of Edgar Allan Poe: Including Essays on Poetry,"Poe, Edgar Allan",1809.0,1849.0,['en'],1287,"{'Fantasy poetry, American'}",,False
496,PG8486,Ghost Stories of an Antiquary,"James, M. R. (Montague Rhodes)",1862.0,1936.0,['en'],1281,"{'Ghost stories, English', 'Horror tales, English', 'Short stories, English'}",,False
497,PG11757,The Velveteen Rabbit,"Bianco, Margery Williams",1881.0,1944.0,['en'],1278,"{'Toys -- Juvenile fiction', 'Rabbits -- Juvenile fiction'}",,False
498,PG2946,Howards End,"Forster, E. M. (Edward Morgan)",1879.0,1970.0,['en'],1278,"{'Sisters -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Country homes -- Fiction', 'Remarried people -- Fiction', 'Social classes -- Fiction', 'Inheritance and succession -- Fiction', 'Illegitimate children -- Fiction'}",,False
499,PG71828,The Todas,"Rivers, W. H. R. (William Halse Rivers)",1864.0,1922.0,['en'],1277,{'Toda (Indic people)'},,False
500,PG10732,The Essays of Arthur Schopenhauer; Studies in Pessimism,"Schopenhauer, Arthur",1788.0,1860.0,['en'],1265,{'Pessimism'},,False
501,PG1041,Shakespeare's Sonnets,"Shakespeare, William",1564.0,1616.0,['en'],1264,"{'English poetry', 'Sonnets, English'}",,False
502,PG62940,Mrs. Spring Fragrance,Sui Sin Far,1865.0,1914.0,['en'],1258,"{'Chinese Americans -- Fiction', 'Short stories', 'Chinatowns -- Pacific States -- Fiction'}",,False
503,PG6852,Venus in Furs,"Sacher-Masoch, Leopold, Ritter von",1835.0,1895.0,['en'],1257,"{'Erotic stories', 'Sadomasochism -- Fiction'}",,False
504,PG57333,Project Gutenberg Compilation of Short Stories by Chekhov,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],1248,"{'Short stories, Russian -- Translations into English', 'Russian fiction -- Translations into English', 'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",,False
505,PG5307,The Letters of Wolfgang Amadeus Mozart — Volume 01,"Mozart, Wolfgang Amadeus",1756.0,1791.0,['en'],1247,"{'Composers -- Austria -- Correspondence', 'Mozart, Wolfgang Amadeus, 1756-1791 -- Correspondence'}",,False
506,PG242,My Ántonia,"Cather, Willa",1873.0,1947.0,['en'],1246,"{'Women immigrants -- Fiction', 'Czech Americans -- Fiction', 'Friendship -- Fiction', 'Nebraska -- Fiction', 'Domestic fiction', 'Married women -- Fiction', ""Farmers' spouses -- Fiction"", 'Women pioneers -- Fiction', 'Western stories', 'Farm life -- Fiction', 'Frontier and pioneer life -- Nebraska -- Fiction'}",,False
507,PG1279,Poems and Songs of Robert Burns,"Burns, Robert",1759.0,1796.0,['en'],1239,"{'Songs, Scots -- Scotland -- Texts', 'Scotland -- Poetry'}",,False
508,PG11937,"The Symbolism of Freemasonry: Illustrating and Explaining Its Science and Philosophy, Its Legends, Myths and Symbols","Mackey, Albert Gallatin",1807.0,1881.0,['en'],1229,{'Freemasonry -- Symbolism'},,False
509,PG233,Sister Carrie: A Novel,"Dreiser, Theodore",1871.0,1945.0,['en'],1226,"{'New York (N.Y.) -- Fiction', 'Mistresses -- Fiction', 'Chicago (Ill.) -- Fiction', 'Didactic fiction', 'Young women -- Fiction'}",,False
510,PG60766,The Discoverie of Witchcraft,"Scot, Reginald",,1599.0,['en'],1222,"{'Witchcraft -- Early works to 1800', 'Demonology -- Early works to 1800', 'Magic -- Early works to 1800'}",,False
511,PG53489,"The Life of Lazarillo de Tormes: His Fortunes & Adversities; with a Notice of the Mendoza Family, a Short Life of the Author, Don Diego Hurtado De Mendoza, a Notice of the Work, and Some Remarks on the Character of Lazarillo de Tormes",Anonymous,,,['en'],1221,"{'Picaresque fiction', 'Spanish fiction -- Translations into English'}",,False
512,PG5116,Pragmatism: A New Name for Some Old Ways of Thinking,"James, William",1842.0,1910.0,['en'],1219,{'Pragmatism'},,False
513,PG7452,Autobiography of a Yogi,"Yogananda, Paramahansa",1893.0,1952.0,['en'],1218,"{'Yogananda, Paramahansa, 1893-1952', 'Yogis -- India -- Biography'}",,False
514,PG14209,The Kybalion: A Study of The Hermetic Philosophy of Ancient Egypt and Greece,Three Initiates,1862.0,1932.0,['en'],1215,"{'Occultism', 'Hermetism'}",,False
515,PG17135,Twas the Night before Christmas: A Visit from St. Nicholas,"Moore, Clement Clarke",1779.0,1863.0,['en'],1211,"{""Children's poetry, American"", 'Santa Claus -- Juvenile poetry', 'Narrative poetry', 'Christmas -- Juvenile poetry'}",,False
516,PG71885,Elements of metaphysics,"Taylor, A. E. (Alfred Edward)",1869.0,1945.0,['en'],1211,{'Metaphysics'},,False
517,PG71844,"The pleasant and surprising adventures of Robert Drury, during his fifteen years' captivity on the island of Madagascar","Drury, Robert",1687.0,1743.0,['en'],1211,{'Madagascar -- Description and travel'},,False
518,PG22456,The Aeneid of Virgil,Virgil,-70.0,-19.0,['en'],1206,"{'Epic poetry, Latin -- Translations into English', 'Aeneas (Legendary character) -- Poetry'}",,False
519,PG3913,The Confessions of Jean Jacques Rousseau — Complete,"Rousseau, Jean-Jacques",1712.0,1778.0,['en'],1206,"{'Rousseau, Jean-Jacques, 1712-1778', 'Authors, French -- 18th century -- Biography'}",,False
520,PG37423,How We Think,"Dewey, John",1859.0,1952.0,['en'],1203,"{'Educational psychology', 'Thought and thinking'}",,False
521,PG20916,The Arabian Nights: Their Best-known Tales,,,,['en'],1203,"{'Fairy tales -- Arab countries', 'Folklore -- Arab countries', 'Tales -- Arab countries', 'Arabs -- Folklore', 'Fairy tales'}",,False
522,PG25929,Daemonologie.,"James I, King of England",1566.0,1625.0,['en'],1202,"{'Fian, John, -1591', 'Witchcraft -- Scotland', 'Magic', 'Demonology'}",,False
523,PG790,Lady Windermere's Fan,"Wilde, Oscar",1854.0,1900.0,['en'],1194,"{'Aristocracy (Social class) -- Drama', 'Marriage -- Drama', 'Mothers and daughters -- Drama'}",,False
524,PG71913,The green hat,"Arlen, Michael",1895.0,1956.0,['en'],1190,"{'Great Britain -- Social conditions -- 20th century -- Fiction', 'Love stories', 'Europe -- Social conditions -- 20th century -- Fiction'}",,False
525,PG71819,The statistomat pitch,"Davis, Chandler",1926.0,2022.0,['en'],1186,"{'Sales personnel -- Fiction', 'Business -- Fiction', 'Short stories', 'Science fiction'}",,False
526,PG623,"The Battle of the Books, and other Short Pieces","Swift, Jonathan",1667.0,1745.0,['en'],1184,"{'Ancients and moderns, Quarrel of', 'Satire, English', 'English essays'}",,False
527,PG2040,Confessions of an English Opium-Eater,"De Quincey, Thomas",1785.0,1859.0,['en'],1180,"{'Authors, English -- 19th century -- Biography', 'Drug addicts -- Great Britain -- Biography', 'Opium abuse -- England', 'De Quincey, Thomas, 1785-1859'}",,False
528,PG35461,A Short History of the World,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],1180,{'World history'},,False
529,PG18442,Fifty Famous Stories Retold,"Baldwin, James",1841.0,1925.0,['en'],1180,"{'Folklore', 'History', 'Readers'}",,False
530,PG20738,Diccionario Ingles-Español-Tagalog: Con partes de la oracion y pronunciacion figurada,"Calderón, Sofronio G.",1878.0,1953.0,"['en', 'es', 'tl']",1177,"{'English language -- Dictionaries -- Tagalog', 'English language -- Dictionaries -- Spanish', 'English language -- Dictionaries -- Polyglot'}",,False
531,PG71917,Pangborn's paradox,"Mason, David",1924.0,1974.0,['en'],1171,"{'Time travel -- Fiction', 'Short stories', 'Science fiction'}",,False
532,PG876,"Life in the Iron-Mills; Or, The Korl Woman","Davis, Rebecca Harding",1831.0,1910.0,['en'],1170,"{'Women iron and steel workers -- Fiction', 'Feminism -- Fiction'}",,False
533,PG1094,Tamburlaine the Great — Part 1,"Marlowe, Christopher",1564.0,1593.0,['en'],1170,"{'English drama', 'Timur, 1336-1405 -- Drama', 'Tragedies', 'Historical drama'}",,False
534,PG20748,Favorite Fairy Tales,,,,['en'],1165,{'Fairy tales'},,False
535,PG16769,Orthodoxy,"Chesterton, G. K. (Gilbert Keith)",1874.0,1936.0,['en'],1165,"{'Apologetics', 'Chesterton, G. K. (Gilbert Keith), 1874-1936', 'Christianity -- Essence, genius, nature'}",,False
536,PG71931,Chemical warfare,"Fries, Amos A. (Amos Alfred)",1873.0,1963.0,['en'],1164,"{'Gases, Asphyxiating and poisonous -- War use'}",,False
537,PG10947,The Best American Humorous Short Stories,,,,['en'],1164,"{'Short stories, American'}",,False
538,PG1112,The Tragedy of Romeo and Juliet,"Shakespeare, William",1564.0,1616.0,['en'],1160,"{'Vendetta -- Drama', 'Conflict of generations -- Drama', 'Verona (Italy) -- Drama', 'Romeo (Fictitious character) -- Drama', 'Juliet (Fictitious character) -- Drama', 'Youth -- Drama'}",,False
539,PG55822,Argonauts of the Western Pacific: An Account of Native Enterprise and Adventure in the Archipelagoes of Melanesian New Guinea,"Malinowski, Bronislaw",1884.0,1942.0,['en'],1159,"{'Ethnology -- Papua New Guinea -- Trobriand Islands', 'Trobriand Islands (Papua New Guinea) -- Social life and customs', 'Massim (Papua New Guinean people) -- Rites and ceremonies', 'Kula exchange -- Papua New Guinea -- Trobriand Islands', 'Barter -- Papua New Guinea -- Trobriand Islands', 'Folklore -- Papua New Guinea -- Trobriand Islands'}",,False
540,PG71968,Chinese pictures : $b notes on photographs made in China,"Bird, Isabella L. (Isabella Lucy)",1831.0,1904.0,['en'],1159,"{'Costume -- China -- Pictorial works', 'China -- Social life and customs -- Pictorial works', 'China -- Description and travel'}",,False
541,PG55264,On Growth and Form,"Thompson, D'Arcy Wentworth",1860.0,1948.0,['en'],1158,"{'Morphology (Animals)', 'Growth'}",,False
542,PG37539,The International Jew : The World's Foremost Problem,Anonymous,,,['en'],1155,{'Antisemitism -- United States'},,False
543,PG59254,The Inimitable Jeeves,"Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,['en'],1154,"{'England -- Social life and customs -- Fiction', 'Wooster, Bertie (Fictitious character) -- Fiction', 'Humorous stories', 'Single men -- Fiction', 'Upper class -- England -- Fiction', 'Jeeves (Fictitious character) -- Fiction', 'Valets -- Fiction'}",,False
544,PG5427,Emile,"Rousseau, Jean-Jacques",1712.0,1778.0,['en'],1152,{'Education -- Early works to 1800'},,False
545,PG71941,Children of men,"Phillpotts, Eden",1862.0,1960.0,['en'],1151,"{'Country life -- England -- Fiction', 'Dartmoor (England) -- Fiction'}",,False
546,PG601,The Monk: A Romance,"Lewis, M. G. (Matthew Gregory)",1775.0,1818.0,['en'],1149,"{'Horror tales', 'Madrid (Spain) -- Fiction', 'Gothic fiction', 'Monks -- Fiction'}",,False
547,PG974,The Secret Agent: A Simple Tale,"Conrad, Joseph",1857.0,1924.0,['en'],1149,"{'Bombings -- Fiction', 'Anarchists -- Fiction', 'London (England) -- Fiction', 'Political fiction', 'Conspiracies -- Fiction'}",,False
